"P1","P2","P3","P4","P5","Gold","Silver","Bronze","TotalScore","MedalCount","VT","BB","UB","FX"
"skinner_mykayla","chiles_jordan","matthews_nola","miller_zoe","roberson_joscelyn",0,3,0,116,3,"roberson_joscelyn, matthews_nola, skinner_mykayla, chiles_jordan","miller_zoe, roberson_joscelyn, chiles_jordan, matthews_nola","roberson_joscelyn, matthews_nola, skinner_mykayla, chiles_jordan","roberson_joscelyn, miller_zoe, skinner_mykayla, matthews_nola"
"lee_sunisa","chiles_jordan","blakely_skye","matthews_nola","miller_zoe",1,1,1,116,2,"miller_zoe, matthews_nola, blakely_skye, chiles_jordan","lee_sunisa, chiles_jordan, blakely_skye, miller_zoe","matthews_nola, miller_zoe, chiles_jordan, blakely_skye","matthews_nola, miller_zoe, lee_sunisa, chiles_jordan"
"blakely_skye","matthews_nola","jones_shilese","carey_jade","roberson_joscelyn",1,1,0,116,2,"blakely_skye, carey_jade, roberson_joscelyn, jones_shilese","carey_jade, matthews_nola, jones_shilese, blakely_skye","matthews_nola, blakely_skye, carey_jade, jones_shilese","carey_jade, blakely_skye, matthews_nola, jones_shilese"
"skinner_mykayla","mc_callum","chiles_jordan","blakely_skye","miller_zoe",1,1,0,115,2,"mc_callum, blakely_skye, chiles_jordan, skinner_mykayla","miller_zoe, blakely_skye, chiles_jordan, skinner_mykayla","skinner_mykayla, mc_callum, chiles_jordan, blakely_skye","miller_zoe, mc_callum, skinner_mykayla, chiles_jordan"
"skinner_mykayla","chiles_jordan","blakely_skye","jones_shilese","carey_jade",0,2,0,115,2,"chiles_jordan, jones_shilese, skinner_mykayla, blakely_skye","chiles_jordan, carey_jade, jones_shilese, blakely_skye","jones_shilese, skinner_mykayla, chiles_jordan, blakely_skye","blakely_skye, carey_jade, jones_shilese, skinner_mykayla"
"mc_callum","chiles_jordan","matthews_nola","miller_zoe","roberson_joscelyn",1,1,0,115,2,"miller_zoe, mc_callum, matthews_nola, chiles_jordan","mc_callum, roberson_joscelyn, miller_zoe, chiles_jordan","chiles_jordan, roberson_joscelyn, matthews_nola, miller_zoe","matthews_nola, roberson_joscelyn, mc_callum, chiles_jordan"
"biles_simone","blakely_skye","miller_zoe","jones_shilese","roberson_joscelyn",0,1,1,114,1,"blakely_skye, miller_zoe, roberson_joscelyn, biles_simone","biles_simone, roberson_joscelyn, blakely_skye, jones_shilese","blakely_skye, miller_zoe, roberson_joscelyn, biles_simone","jones_shilese, biles_simone, miller_zoe, roberson_joscelyn"
"skinner_mykayla","mc_callum","lee_sunisa","blakely_skye","miller_zoe",0,2,0,114,2,"miller_zoe, blakely_skye, lee_sunisa, skinner_mykayla","miller_zoe, mc_callum, blakely_skye, lee_sunisa","skinner_mykayla, mc_callum, lee_sunisa, blakely_skye","blakely_skye, skinner_mykayla, mc_callum, lee_sunisa"
"skinner_mykayla","lee_sunisa","blakely_skye","matthews_nola","jones_shilese",0,1,1,114,1,"blakely_skye, jones_shilese, matthews_nola, skinner_mykayla","matthews_nola, lee_sunisa, jones_shilese, skinner_mykayla","lee_sunisa, blakely_skye, jones_shilese, matthews_nola","skinner_mykayla, lee_sunisa, jones_shilese, blakely_skye"
"lee_sunisa","chiles_jordan","blakely_skye","jones_shilese","carey_jade",0,2,0,114,2,"chiles_jordan, jones_shilese, lee_sunisa, carey_jade","blakely_skye, lee_sunisa, jones_shilese, carey_jade","chiles_jordan, lee_sunisa, carey_jade, blakely_skye","blakely_skye, lee_sunisa, jones_shilese, carey_jade"
"skinner_mykayla","mc_callum","chiles_jordan","matthews_nola","miller_zoe",0,2,1,113,2,"chiles_jordan, miller_zoe, skinner_mykayla, mc_callum","chiles_jordan, mc_callum, skinner_mykayla, matthews_nola","mc_callum, skinner_mykayla, miller_zoe, matthews_nola","chiles_jordan, miller_zoe, skinner_mykayla, matthews_nola"
"skinner_mykayla","blakely_skye","matthews_nola","miller_zoe","carey_jade",1,1,0,113,2,"skinner_mykayla, matthews_nola, carey_jade, miller_zoe","matthews_nola, blakely_skye, carey_jade, skinner_mykayla","matthews_nola, carey_jade, blakely_skye, miller_zoe","blakely_skye, skinner_mykayla, miller_zoe, carey_jade"
"lee_sunisa","chiles_jordan","blakely_skye","matthews_nola","carey_jade",1,0,2,113,1,"blakely_skye, matthews_nola, chiles_jordan, lee_sunisa","lee_sunisa, blakely_skye, carey_jade, chiles_jordan","chiles_jordan, blakely_skye, carey_jade, matthews_nola","blakely_skye, chiles_jordan, lee_sunisa, carey_jade"
"biles_simone","skinner_mykayla","blakely_skye","matthews_nola","miller_zoe",0,2,0,112,2,"biles_simone, skinner_mykayla, matthews_nola, miller_zoe","matthews_nola, skinner_mykayla, biles_simone, miller_zoe","skinner_mykayla, miller_zoe, blakely_skye, matthews_nola","miller_zoe, matthews_nola, blakely_skye, biles_simone"
"biles_simone","lee_sunisa","blakely_skye","matthews_nola","jones_shilese",1,0,1,112,1,"blakely_skye, matthews_nola, lee_sunisa, biles_simone","biles_simone, lee_sunisa, matthews_nola, blakely_skye","biles_simone, matthews_nola, jones_shilese, blakely_skye","blakely_skye, lee_sunisa, biles_simone, matthews_nola"
"skinner_mykayla","lee_sunisa","chiles_jordan","carey_jade","roberson_joscelyn",0,2,2,112,2,"chiles_jordan, carey_jade, skinner_mykayla, lee_sunisa","skinner_mykayla, chiles_jordan, lee_sunisa, roberson_joscelyn","roberson_joscelyn, carey_jade, lee_sunisa, skinner_mykayla","skinner_mykayla, carey_jade, roberson_joscelyn, chiles_jordan"
"skinner_mykayla","lee_sunisa","blakely_skye","miller_zoe","jones_shilese",0,1,1,112,1,"blakely_skye, jones_shilese, miller_zoe, lee_sunisa","miller_zoe, jones_shilese, blakely_skye, lee_sunisa","blakely_skye, skinner_mykayla, miller_zoe, lee_sunisa","skinner_mykayla, lee_sunisa, blakely_skye, miller_zoe"
"skinner_mykayla","chiles_jordan","blakely_skye","jones_shilese","roberson_joscelyn",1,1,0,112,2,"roberson_joscelyn, skinner_mykayla, blakely_skye, chiles_jordan","blakely_skye, chiles_jordan, skinner_mykayla, jones_shilese","chiles_jordan, blakely_skye, jones_shilese, roberson_joscelyn","roberson_joscelyn, skinner_mykayla, chiles_jordan, jones_shilese"
"mc_callum","lee_sunisa","chiles_jordan","blakely_skye","jones_shilese",0,1,2,112,1,"blakely_skye, mc_callum, chiles_jordan, jones_shilese","blakely_skye, lee_sunisa, jones_shilese, mc_callum","jones_shilese, chiles_jordan, mc_callum, lee_sunisa","chiles_jordan, jones_shilese, blakely_skye, lee_sunisa"
"mc_callum","matthews_nola","jones_shilese","carey_jade","roberson_joscelyn",1,1,0,112,2,"matthews_nola, mc_callum, jones_shilese, roberson_joscelyn","carey_jade, roberson_joscelyn, jones_shilese, mc_callum","carey_jade, matthews_nola, jones_shilese, roberson_joscelyn","mc_callum, carey_jade, jones_shilese, roberson_joscelyn"
"skinner_mykayla","lee_sunisa","chiles_jordan","blakely_skye","matthews_nola",1,0,2,109,1,"blakely_skye, skinner_mykayla, matthews_nola, chiles_jordan","skinner_mykayla, chiles_jordan, lee_sunisa, blakely_skye","lee_sunisa, matthews_nola, blakely_skye, chiles_jordan","matthews_nola, skinner_mykayla, blakely_skye, chiles_jordan"
"skinner_mykayla","lee_sunisa","blakely_skye","matthews_nola","carey_jade",0,2,0,109,2,"matthews_nola, carey_jade, skinner_mykayla, lee_sunisa","skinner_mykayla, carey_jade, blakely_skye, lee_sunisa","lee_sunisa, matthews_nola, skinner_mykayla, blakely_skye","lee_sunisa, blakely_skye, carey_jade, matthews_nola"
"skinner_mykayla","lee_sunisa","matthews_nola","miller_zoe","roberson_joscelyn",0,2,0,109,2,"roberson_joscelyn, skinner_mykayla, miller_zoe, matthews_nola","lee_sunisa, skinner_mykayla, roberson_joscelyn, miller_zoe","matthews_nola, skinner_mykayla, roberson_joscelyn, lee_sunisa","skinner_mykayla, miller_zoe, lee_sunisa, roberson_joscelyn"
"lee_sunisa","blakely_skye","matthews_nola","miller_zoe","carey_jade",1,0,2,109,1,"carey_jade, lee_sunisa, blakely_skye, matthews_nola","carey_jade, miller_zoe, blakely_skye, matthews_nola","matthews_nola, carey_jade, lee_sunisa, miller_zoe","blakely_skye, matthews_nola, lee_sunisa, carey_jade"
"biles_simone","chiles_jordan","blakely_skye","miller_zoe","roberson_joscelyn",0,2,1,108,2,"miller_zoe, biles_simone, roberson_joscelyn, blakely_skye","miller_zoe, roberson_joscelyn, biles_simone, blakely_skye","miller_zoe, biles_simone, chiles_jordan, blakely_skye","miller_zoe, blakely_skye, roberson_joscelyn, biles_simone"
"skinner_mykayla","mc_callum","lee_sunisa","blakely_skye","carey_jade",0,1,3,108,1,"mc_callum, carey_jade, skinner_mykayla, blakely_skye","mc_callum, skinner_mykayla, blakely_skye, carey_jade","mc_callum, skinner_mykayla, carey_jade, lee_sunisa","carey_jade, blakely_skye, skinner_mykayla, mc_callum"
"skinner_mykayla","mc_callum","lee_sunisa","chiles_jordan","roberson_joscelyn",0,1,2,107,1,"lee_sunisa, chiles_jordan, skinner_mykayla, roberson_joscelyn","roberson_joscelyn, chiles_jordan, mc_callum, lee_sunisa","mc_callum, lee_sunisa, skinner_mykayla, roberson_joscelyn","chiles_jordan, mc_callum, lee_sunisa, skinner_mykayla"
"skinner_mykayla","lee_sunisa","matthews_nola","miller_zoe","jones_shilese",0,1,2,107,1,"skinner_mykayla, miller_zoe, matthews_nola, lee_sunisa","jones_shilese, skinner_mykayla, lee_sunisa, matthews_nola","miller_zoe, jones_shilese, skinner_mykayla, lee_sunisa","lee_sunisa, miller_zoe, matthews_nola, jones_shilese"
"mc_callum","lee_sunisa","chiles_jordan","jones_shilese","carey_jade",0,2,1,107,2,"carey_jade, lee_sunisa, chiles_jordan, jones_shilese","lee_sunisa, carey_jade, chiles_jordan, mc_callum","lee_sunisa, carey_jade, jones_shilese, mc_callum","lee_sunisa, jones_shilese, chiles_jordan, carey_jade"
"skinner_mykayla","mc_callum","chiles_jordan","blakely_skye","carey_jade",1,0,2,106,1,"skinner_mykayla, mc_callum, chiles_jordan, carey_jade","carey_jade, mc_callum, skinner_mykayla, blakely_skye","mc_callum, carey_jade, blakely_skye, skinner_mykayla","mc_callum, carey_jade, skinner_mykayla, blakely_skye"
"skinner_mykayla","lee_sunisa","chiles_jordan","jones_shilese","roberson_joscelyn",0,1,1,106,1,"skinner_mykayla, lee_sunisa, jones_shilese, chiles_jordan","jones_shilese, skinner_mykayla, lee_sunisa, roberson_joscelyn","skinner_mykayla, chiles_jordan, roberson_joscelyn, jones_shilese","chiles_jordan, jones_shilese, lee_sunisa, roberson_joscelyn"
"lee_sunisa","chiles_jordan","blakely_skye","matthews_nola","jones_shilese",0,2,1,106,2,"matthews_nola, blakely_skye, chiles_jordan, lee_sunisa","chiles_jordan, jones_shilese, blakely_skye, matthews_nola","chiles_jordan, jones_shilese, lee_sunisa, matthews_nola","blakely_skye, lee_sunisa, jones_shilese, matthews_nola"
"biles_simone","mc_callum","blakely_skye","matthews_nola","roberson_joscelyn",0,2,1,105,2,"matthews_nola, blakely_skye, mc_callum, roberson_joscelyn","mc_callum, biles_simone, roberson_joscelyn, matthews_nola","biles_simone, mc_callum, matthews_nola, roberson_joscelyn","mc_callum, matthews_nola, blakely_skye, roberson_joscelyn"
"biles_simone","chiles_jordan","blakely_skye","jones_shilese","carey_jade",0,1,1,105,1,"biles_simone, jones_shilese, carey_jade, chiles_jordan","chiles_jordan, blakely_skye, jones_shilese, biles_simone","blakely_skye, carey_jade, chiles_jordan, biles_simone","jones_shilese, chiles_jordan, biles_simone, blakely_skye"
"skinner_mykayla","mc_callum","chiles_jordan","blakely_skye","jones_shilese",0,1,1,105,1,"mc_callum, blakely_skye, skinner_mykayla, chiles_jordan","jones_shilese, mc_callum, skinner_mykayla, blakely_skye","blakely_skye, chiles_jordan, jones_shilese, mc_callum","jones_shilese, chiles_jordan, skinner_mykayla, blakely_skye"
"skinner_mykayla","mc_callum","chiles_jordan","miller_zoe","roberson_joscelyn",0,2,0,105,2,"roberson_joscelyn, skinner_mykayla, chiles_jordan, miller_zoe","chiles_jordan, skinner_mykayla, miller_zoe, roberson_joscelyn","roberson_joscelyn, miller_zoe, skinner_mykayla, mc_callum","skinner_mykayla, roberson_joscelyn, mc_callum, miller_zoe"
"mc_callum","lee_sunisa","blakely_skye","matthews_nola","carey_jade",1,1,1,105,2,"blakely_skye, mc_callum, matthews_nola, carey_jade","lee_sunisa, blakely_skye, carey_jade, matthews_nola","matthews_nola, lee_sunisa, carey_jade, mc_callum","blakely_skye, matthews_nola, carey_jade, lee_sunisa"
"skinner_mykayla","lee_sunisa","blakely_skye","jones_shilese","roberson_joscelyn",0,2,1,104,2,"lee_sunisa, blakely_skye, jones_shilese, skinner_mykayla","roberson_joscelyn, skinner_mykayla, jones_shilese, lee_sunisa","skinner_mykayla, lee_sunisa, roberson_joscelyn, blakely_skye","blakely_skye, skinner_mykayla, roberson_joscelyn, jones_shilese"
"skinner_mykayla","blakely_skye","matthews_nola","jones_shilese","roberson_joscelyn",0,1,1,103,1,"roberson_joscelyn, jones_shilese, matthews_nola, skinner_mykayla","roberson_joscelyn, matthews_nola, jones_shilese, blakely_skye","matthews_nola, blakely_skye, jones_shilese, skinner_mykayla","skinner_mykayla, roberson_joscelyn, matthews_nola, jones_shilese"
"lee_sunisa","blakely_skye","matthews_nola","carey_jade","roberson_joscelyn",0,2,1,103,2,"roberson_joscelyn, blakely_skye, carey_jade, matthews_nola","lee_sunisa, blakely_skye, matthews_nola, carey_jade","carey_jade, lee_sunisa, roberson_joscelyn, matthews_nola","matthews_nola, carey_jade, lee_sunisa, blakely_skye"
"mc_callum","blakely_skye","matthews_nola","carey_jade","roberson_joscelyn",1,1,0,102,2,"matthews_nola, carey_jade, roberson_joscelyn, blakely_skye","blakely_skye, mc_callum, carey_jade, roberson_joscelyn","roberson_joscelyn, matthews_nola, carey_jade, mc_callum","carey_jade, mc_callum, blakely_skye, roberson_joscelyn"
"skinner_mykayla","mc_callum","chiles_jordan","carey_jade","roberson_joscelyn",0,2,1,101,2,"skinner_mykayla, roberson_joscelyn, chiles_jordan, carey_jade","mc_callum, chiles_jordan, roberson_joscelyn, skinner_mykayla","mc_callum, roberson_joscelyn, chiles_jordan, skinner_mykayla","mc_callum, skinner_mykayla, roberson_joscelyn, chiles_jordan"
"skinner_mykayla","lee_sunisa","chiles_jordan","matthews_nola","miller_zoe",0,1,2,101,1,"chiles_jordan, miller_zoe, matthews_nola, lee_sunisa","lee_sunisa, skinner_mykayla, matthews_nola, miller_zoe","matthews_nola, chiles_jordan, skinner_mykayla, miller_zoe","lee_sunisa, chiles_jordan, skinner_mykayla, matthews_nola"
"lee_sunisa","chiles_jordan","jones_shilese","carey_jade","roberson_joscelyn",0,2,0,101,2,"jones_shilese, carey_jade, chiles_jordan, roberson_joscelyn","lee_sunisa, chiles_jordan, carey_jade, roberson_joscelyn","jones_shilese, lee_sunisa, carey_jade, roberson_joscelyn","roberson_joscelyn, lee_sunisa, chiles_jordan, carey_jade"
"skinner_mykayla","lee_sunisa","chiles_jordan","matthews_nola","carey_jade",0,2,1,100,2,"carey_jade, matthews_nola, chiles_jordan, skinner_mykayla","matthews_nola, skinner_mykayla, chiles_jordan, carey_jade","lee_sunisa, matthews_nola, skinner_mykayla, chiles_jordan","chiles_jordan, carey_jade, matthews_nola, skinner_mykayla"
"skinner_mykayla","matthews_nola","jones_shilese","carey_jade","roberson_joscelyn",0,2,0,100,2,"roberson_joscelyn, carey_jade, skinner_mykayla, jones_shilese","carey_jade, roberson_joscelyn, jones_shilese, skinner_mykayla","jones_shilese, carey_jade, skinner_mykayla, roberson_joscelyn","roberson_joscelyn, jones_shilese, carey_jade, matthews_nola"
"mc_callum","lee_sunisa","matthews_nola","carey_jade","roberson_joscelyn",0,2,1,100,2,"carey_jade, roberson_joscelyn, lee_sunisa, matthews_nola","carey_jade, roberson_joscelyn, lee_sunisa, mc_callum","carey_jade, mc_callum, lee_sunisa, matthews_nola","roberson_joscelyn, carey_jade, matthews_nola, mc_callum"
"mc_callum","blakely_skye","matthews_nola","miller_zoe","roberson_joscelyn",0,2,1,100,2,"matthews_nola, mc_callum, blakely_skye, roberson_joscelyn","mc_callum, roberson_joscelyn, matthews_nola, blakely_skye","blakely_skye, miller_zoe, matthews_nola, roberson_joscelyn","miller_zoe, mc_callum, matthews_nola, blakely_skye"
"chiles_jordan","matthews_nola","miller_zoe","jones_shilese","roberson_joscelyn",0,2,0,100,2,"miller_zoe, roberson_joscelyn, matthews_nola, chiles_jordan","miller_zoe, jones_shilese, chiles_jordan, roberson_joscelyn","matthews_nola, roberson_joscelyn, miller_zoe, jones_shilese","roberson_joscelyn, miller_zoe, matthews_nola, jones_shilese"
"matthews_nola","miller_zoe","jones_shilese","carey_jade","roberson_joscelyn",0,2,1,100,2,"roberson_joscelyn, carey_jade, matthews_nola, jones_shilese","roberson_joscelyn, miller_zoe, jones_shilese, matthews_nola","matthews_nola, carey_jade, miller_zoe, roberson_joscelyn","roberson_joscelyn, matthews_nola, jones_shilese, carey_jade"
"skinner_mykayla","mc_callum","chiles_jordan","jones_shilese","carey_jade",0,2,0,99,2,"mc_callum, skinner_mykayla, jones_shilese, chiles_jordan","skinner_mykayla, carey_jade, mc_callum, chiles_jordan","jones_shilese, carey_jade, mc_callum, skinner_mykayla","chiles_jordan, jones_shilese, skinner_mykayla, mc_callum"
"mc_callum","lee_sunisa","blakely_skye","jones_shilese","roberson_joscelyn",0,1,1,99,1,"mc_callum, roberson_joscelyn, blakely_skye, lee_sunisa","blakely_skye, roberson_joscelyn, jones_shilese, lee_sunisa","roberson_joscelyn, mc_callum, blakely_skye, lee_sunisa","jones_shilese, roberson_joscelyn, lee_sunisa, mc_callum"
"biles_simone","skinner_mykayla","blakely_skye","miller_zoe","roberson_joscelyn",0,1,0,97,1,"miller_zoe, blakely_skye, biles_simone, roberson_joscelyn","skinner_mykayla, blakely_skye, miller_zoe, roberson_joscelyn","roberson_joscelyn, skinner_mykayla, blakely_skye, miller_zoe","miller_zoe, biles_simone, blakely_skye, skinner_mykayla"
"skinner_mykayla","matthews_nola","miller_zoe","jones_shilese","roberson_joscelyn",0,2,0,97,2,"matthews_nola, roberson_joscelyn, skinner_mykayla, jones_shilese","skinner_mykayla, jones_shilese, matthews_nola, miller_zoe","miller_zoe, skinner_mykayla, jones_shilese, matthews_nola","matthews_nola, roberson_joscelyn, skinner_mykayla, jones_shilese"
"skinner_mykayla","chiles_jordan","miller_zoe","jones_shilese","roberson_joscelyn",0,1,1,95,1,"chiles_jordan, miller_zoe, skinner_mykayla, jones_shilese","chiles_jordan, jones_shilese, skinner_mykayla, miller_zoe","skinner_mykayla, miller_zoe, jones_shilese, roberson_joscelyn","miller_zoe, roberson_joscelyn, jones_shilese, skinner_mykayla"
"chiles_jordan","blakely_skye","matthews_nola","carey_jade","roberson_joscelyn",1,0,1,95,1,"blakely_skye, carey_jade, roberson_joscelyn, chiles_jordan","carey_jade, blakely_skye, chiles_jordan, roberson_joscelyn","chiles_jordan, blakely_skye, roberson_joscelyn, matthews_nola","blakely_skye, matthews_nola, chiles_jordan, roberson_joscelyn"
"skinner_mykayla","mc_callum","blakely_skye","matthews_nola","carey_jade",0,1,1,94,1,"matthews_nola, carey_jade, skinner_mykayla, blakely_skye","carey_jade, mc_callum, skinner_mykayla, matthews_nola","carey_jade, blakely_skye, matthews_nola, mc_callum","blakely_skye, skinner_mykayla, matthews_nola, carey_jade"
"skinner_mykayla","mc_callum","blakely_skye","miller_zoe","carey_jade",0,2,1,94,2,"miller_zoe, mc_callum, carey_jade, blakely_skye","blakely_skye, miller_zoe, skinner_mykayla, carey_jade","carey_jade, skinner_mykayla, miller_zoe, mc_callum","miller_zoe, blakely_skye, skinner_mykayla, mc_callum"
"skinner_mykayla","matthews_nola","miller_zoe","carey_jade","roberson_joscelyn",0,1,1,94,1,"skinner_mykayla, matthews_nola, carey_jade, roberson_joscelyn","matthews_nola, carey_jade, roberson_joscelyn, miller_zoe","matthews_nola, roberson_joscelyn, skinner_mykayla, miller_zoe","miller_zoe, skinner_mykayla, roberson_joscelyn, matthews_nola"
"skinner_mykayla","mc_callum","blakely_skye","jones_shilese","carey_jade",0,1,1,93,1,"skinner_mykayla, blakely_skye, jones_shilese, mc_callum","skinner_mykayla, blakely_skye, jones_shilese, mc_callum","mc_callum, blakely_skye, skinner_mykayla, jones_shilese","jones_shilese, skinner_mykayla, mc_callum, blakely_skye"
"skinner_mykayla","matthews_nola","miller_zoe","jones_shilese","carey_jade",0,1,1,93,1,"matthews_nola, carey_jade, jones_shilese, miller_zoe","jones_shilese, skinner_mykayla, matthews_nola, miller_zoe","miller_zoe, carey_jade, matthews_nola, jones_shilese","carey_jade, skinner_mykayla, jones_shilese, matthews_nola"
"mc_callum","blakely_skye","miller_zoe","jones_shilese","roberson_joscelyn",0,2,0,93,2,"roberson_joscelyn, blakely_skye, jones_shilese, mc_callum","miller_zoe, mc_callum, jones_shilese, roberson_joscelyn","jones_shilese, roberson_joscelyn, miller_zoe, blakely_skye","mc_callum, jones_shilese, blakely_skye, miller_zoe"
"mc_callum","blakely_skye","matthews_nola","jones_shilese","carey_jade",0,1,0,92,1,"blakely_skye, carey_jade, matthews_nola, jones_shilese","matthews_nola, jones_shilese, mc_callum, carey_jade","carey_jade, jones_shilese, matthews_nola, mc_callum","matthews_nola, jones_shilese, carey_jade, blakely_skye"
"blakely_skye","miller_zoe","jones_shilese","carey_jade","roberson_joscelyn",0,1,1,92,1,"blakely_skye, carey_jade, roberson_joscelyn, jones_shilese","blakely_skye, miller_zoe, carey_jade, roberson_joscelyn","miller_zoe, roberson_joscelyn, blakely_skye, carey_jade","carey_jade, blakely_skye, roberson_joscelyn, jones_shilese"
"skinner_mykayla","mc_callum","chiles_jordan","miller_zoe","jones_shilese",0,1,1,91,1,"chiles_jordan, jones_shilese, miller_zoe, skinner_mykayla","skinner_mykayla, chiles_jordan, miller_zoe, jones_shilese","skinner_mykayla, mc_callum, jones_shilese, chiles_jordan","miller_zoe, skinner_mykayla, mc_callum, chiles_jordan"
"skinner_mykayla","mc_callum","blakely_skye","jones_shilese","roberson_joscelyn",0,1,0,91,1,"roberson_joscelyn, mc_callum, blakely_skye, jones_shilese","mc_callum, roberson_joscelyn, blakely_skye, jones_shilese","jones_shilese, blakely_skye, roberson_joscelyn, mc_callum","roberson_joscelyn, skinner_mykayla, blakely_skye, jones_shilese"
"skinner_mykayla","chiles_jordan","blakely_skye","miller_zoe","jones_shilese",0,1,1,91,1,"skinner_mykayla, miller_zoe, chiles_jordan, jones_shilese","miller_zoe, blakely_skye, skinner_mykayla, chiles_jordan","jones_shilese, skinner_mykayla, blakely_skye, chiles_jordan","skinner_mykayla, miller_zoe, blakely_skye, chiles_jordan"
"skinner_mykayla","chiles_jordan","matthews_nola","jones_shilese","roberson_joscelyn",0,2,0,91,2,"jones_shilese, roberson_joscelyn, skinner_mykayla, matthews_nola","matthews_nola, skinner_mykayla, jones_shilese, chiles_jordan","chiles_jordan, jones_shilese, matthews_nola, roberson_joscelyn","jones_shilese, chiles_jordan, roberson_joscelyn, skinner_mykayla"
"mc_callum","lee_sunisa","chiles_jordan","jones_shilese","roberson_joscelyn",0,1,0,91,1,"lee_sunisa, mc_callum, roberson_joscelyn, jones_shilese","lee_sunisa, mc_callum, jones_shilese, chiles_jordan","jones_shilese, mc_callum, chiles_jordan, roberson_joscelyn","chiles_jordan, mc_callum, roberson_joscelyn, lee_sunisa"
"lee_sunisa","blakely_skye","matthews_nola","miller_zoe","roberson_joscelyn",1,0,0,91,1,"lee_sunisa, miller_zoe, matthews_nola, roberson_joscelyn","matthews_nola, blakely_skye, lee_sunisa, roberson_joscelyn","lee_sunisa, matthews_nola, roberson_joscelyn, miller_zoe","roberson_joscelyn, lee_sunisa, blakely_skye, matthews_nola"
"skinner_mykayla","mc_callum","chiles_jordan","matthews_nola","roberson_joscelyn",0,2,0,89,2,"skinner_mykayla, roberson_joscelyn, chiles_jordan, matthews_nola","skinner_mykayla, mc_callum, matthews_nola, chiles_jordan","chiles_jordan, roberson_joscelyn, mc_callum, matthews_nola","skinner_mykayla, matthews_nola, roberson_joscelyn, mc_callum"
"mc_callum","lee_sunisa","chiles_jordan","carey_jade","roberson_joscelyn",0,1,2,89,1,"chiles_jordan, mc_callum, lee_sunisa, roberson_joscelyn","chiles_jordan, lee_sunisa, carey_jade, roberson_joscelyn","lee_sunisa, mc_callum, roberson_joscelyn, carey_jade","chiles_jordan, carey_jade, roberson_joscelyn, mc_callum"
"chiles_jordan","blakely_skye","matthews_nola","miller_zoe","carey_jade",1,0,0,88,1,"carey_jade, blakely_skye, matthews_nola, miller_zoe","miller_zoe, blakely_skye, carey_jade, matthews_nola","blakely_skye, carey_jade, miller_zoe, matthews_nola","chiles_jordan, miller_zoe, carey_jade, matthews_nola"
"biles_simone","skinner_mykayla","mc_callum","matthews_nola","carey_jade",0,1,0,87,1,"skinner_mykayla, carey_jade, biles_simone, matthews_nola","skinner_mykayla, carey_jade, biles_simone, mc_callum","matthews_nola, mc_callum, carey_jade, skinner_mykayla","skinner_mykayla, mc_callum, carey_jade, biles_simone"
"skinner_mykayla","mc_callum","blakely_skye","miller_zoe","roberson_joscelyn",0,1,1,87,1,"roberson_joscelyn, mc_callum, blakely_skye, miller_zoe","mc_callum, blakely_skye, roberson_joscelyn, skinner_mykayla","mc_callum, skinner_mykayla, blakely_skye, miller_zoe","miller_zoe, mc_callum, roberson_joscelyn, skinner_mykayla"
"mc_callum","chiles_jordan","matthews_nola","miller_zoe","jones_shilese",0,1,0,87,1,"matthews_nola, miller_zoe, jones_shilese, chiles_jordan","miller_zoe, mc_callum, chiles_jordan, jones_shilese","mc_callum, miller_zoe, chiles_jordan, matthews_nola","miller_zoe, jones_shilese, chiles_jordan, mc_callum"
"chiles_jordan","matthews_nola","miller_zoe","carey_jade","roberson_joscelyn",0,1,1,86,1,"miller_zoe, roberson_joscelyn, chiles_jordan, matthews_nola","chiles_jordan, roberson_joscelyn, carey_jade, matthews_nola","matthews_nola, roberson_joscelyn, miller_zoe, chiles_jordan","matthews_nola, miller_zoe, carey_jade, chiles_jordan"
"skinner_mykayla","mc_callum","matthews_nola","miller_zoe","roberson_joscelyn",0,1,0,85,1,"mc_callum, skinner_mykayla, miller_zoe, matthews_nola","roberson_joscelyn, matthews_nola, mc_callum, miller_zoe","roberson_joscelyn, miller_zoe, matthews_nola, mc_callum","skinner_mykayla, roberson_joscelyn, mc_callum, miller_zoe"
"skinner_mykayla","chiles_jordan","blakely_skye","carey_jade","roberson_joscelyn",0,1,1,85,1,"blakely_skye, chiles_jordan, skinner_mykayla, carey_jade","chiles_jordan, blakely_skye, roberson_joscelyn, skinner_mykayla","skinner_mykayla, blakely_skye, carey_jade, roberson_joscelyn","chiles_jordan, carey_jade, roberson_joscelyn, skinner_mykayla"
"mc_callum","chiles_jordan","blakely_skye","miller_zoe","jones_shilese",0,1,0,85,1,"blakely_skye, mc_callum, jones_shilese, chiles_jordan","mc_callum, jones_shilese, chiles_jordan, blakely_skye","jones_shilese, blakely_skye, mc_callum, chiles_jordan","miller_zoe, jones_shilese, blakely_skye, chiles_jordan"
"mc_callum","blakely_skye","jones_shilese","carey_jade","roberson_joscelyn",0,1,1,85,1,"mc_callum, roberson_joscelyn, blakely_skye, jones_shilese","jones_shilese, roberson_joscelyn, mc_callum, blakely_skye","blakely_skye, mc_callum, carey_jade, roberson_joscelyn","mc_callum, roberson_joscelyn, jones_shilese, carey_jade"
